Word,Count
attended,2
craft,2
rights,2
fellowship,2
prevent,2
pestilent,2
faculties,2
express,2
apprehension,2
plays,2
tribute,2
foil,2
lungs,2
blank,2
fort,2
city,2
travel,2
wonted,2
pace,2
scarce,2
em,2
pursue,2
succession,2
mouths,2
forty,2
picture,2
sblood,2
comply,2
deceived,2
child,2
prophesy,2
actors,2
buzz,2
tragedy,2
comedy,2
history,2
byr,2
ring,2
passionate,2
matters,2
author,2
especially,2
line,2
rugged,2
begins,2
dismal,2
seeks,2
proceed,2
spoken,2
accent,2
antique,2
rebellious,2
senseless,2
flaming,2
prisoner,2
painted,2
region,2
vengeance,2
sets,2
spokes,2
jig,2
run,2
diadem,2
caught,2
venom,2
husbands,2
burning,2
epitaph,2
desert,2
scape,2
merit,2
rogue,2
peasant,2
distraction,2
horrid,2
confound,2
defeat,2
breaks,2
plucks,2
nose,2
swounds,2
gall,2
treacherous,2
upont,2
melancholy,2
potent,2
aloof,2
assay,2
pastime,2
drive,2
frankly,2
honours,2
exercise,2
cheek,2
arrows,2
rub,2
respect,2
whips,2
delay,2
spurns,2
unworthy,2
sweat,2
returns,2
regard,2
currents,2
sins,2
redeliver,2
wax,2
sooner,2
translate,2
relish,2
offences,2
wheres,2
plague,2
escape,2
wise,2
heavenly,2
courtiers,2
glass,2
suckd,2
tune,2
harsh,2
feature,2
blown,2
blasted,2
demand,2
neglected,2
variable,2
settled,2
placd,2
ones,2
overdone,2
playing,2
mirror,2
tardy,2
grieve,2
praise,2
clowns,2
necessary,2
just,2
advancement,2
rewards,2
blesd,2
finger,2
prythee,2
join,2
fares,2
enact,2
caesar,2
capital,2
lap,2
lying,2
merry,2
cheerfully,2
sables,2
hobbyhorse,2
kneels,2
asleep,2
pours,2
poisoner,2
mutes,2
lament,2
belike,2
naught,2
wash,2
distrust,2
fears,2
wormwood,2
destroy,2
joys,2
enemies,2
want,2
directly,2
ours,2
ends,2
trust,2
mischance,2
twain,2
knavish,2
nephew,2
keen,2
cost,2
creature,2
collected,2
fors,2
runs,2
jove,2
choler,2
richer,2
signify,2
wildly,2
affliction,2
amazement,2
trade,2
deny,2
grass,2
easy,2
stops,2
instrument,2
yonder,2
camel,2
weasel,2
whale,2
contagion,2
cruel,2
daggers,2
safe,2
single,2
strength,2
cease,2
mount,2
voyage,2
vantage,2
serves,2
prayer,2
pardond,2
serve,2
forgive,2
effects,2
thoffence,2
shuffling,2
teeth,2
forehead,2
kills,2
broad,2
passage,2
salvation,2
sickly,2
wag,2
rude,2
blush,2
assurance,2
its,2
step,2
difference,2
proclaim,2
burn,2
precedent,2
precious,2
fighting,2
peep,2
flame,2
convert,2
unction,2
spread,2
ranker,2
curb,2
easiness,2
scourge,2
pair,2
bat,2
basket,2
houses,2
ape,2
knavery,2
t,2
guts,2
providence,2
apart,2
mountains,2
ship,2
chapel,2
level,2
safely,2
sponge,2
supper,2
eats,2
worms,2
fish,2
everything,2
awe,2
promisd,2
purposd,2
gain,2
patch,2
yield,2
straw,2
occasions,2
sith,2
delicate,2
fame,2
continent,2
straws,2
hearers,2
collection,2
amiss,2
stone,2
larded,2
pretty,2
ask,2
clothes,2
beasts,2
broke,2
following,2
calm,2
divinity,2
acts,2
hey,2
dove,2
rue,2
violets,2
axe,2
sailor,2
got,2
repair,2
reasons,2
shes,2
moves,2
slightly,2
mighty,2
naked,2
undertake,2
sum,2
envy,2
servd,2
shapes,2
norman,2
defence,2
goodness,2
church,2
heads,2
unbated,2
chance,2
heel,2
brook,2
sat,2
drowned,2
wittingly,2
scripture,2
dig,2
builds,2
mason,2
shipwright,2
carpenter,2
gravemaker,2
liquor,2
employment,2
guest,2
fines,2
vouchers,2
recoveries,2
dirt,2
jot,2
absolute,2
card,2
strangely,2
whoreson,2
trace,2
consider,2
loam,2
thrown,2
treble,2
leaps,2
thoult,2
plots,2
wrote,2
view,2
thelection,2
quit,2
alls,2
weapon,2
barbary,2
horses,2
imponed,2
assigns,2
wrongd,2
hurt,2
embrace,2
exchange,2
union,2
wounds,2
bleed,2
treachery,2
envenomd,2
ambassadors,2
sentinels,1
whos,1
carefully,1
relief,1
stirring,1
rivals,1
liegemen,1
goodnight,1
holla,1
belief,1
dreaded,1
entreated,1
minutes,1
assail,1
fortified,1
yond,1
westward,1
